text,label,label_desc,translation,MetricX24_Raw,MetricX24_Scaled_BATAYAN
i was feeling more appreciative,1,joy,Nararamdaman kong mas nagpapasalamat ako.,0.8661383986473083,96.53544640541077
i was so stubborn and that it took you getting hurt for me to admit even to myself how i feel i haven t been very considerate of you in that respect,2,love,"Napaka-matigas ko at kailangan kang masaktan para aminin ko, kahit sa sarili ko, kung ano ang nararamdaman ko. Hindi ako naging mapag-isip sa iyo sa aspeto na iyon.",0.8915514945983887,96.43379402160645
i have never really had luck with them so im feeling a bit jaded,0,sadness,Hindi ako talaga nakaswerte sa kanila kaya medyo nasasaktan na ako.,0.8686015605926514,96.5255937576294
i feel so guilty,0,sadness,Napakasakit ng pakiramdam ko dahil sa aking kasalanan.,0.899779200553894,96.40088319778442
i feel like i should be more bothered by this topic but for some reason im sor,3,anger,"Nararamdaman kong dapat akong mas mag-alala tungkol sa paksa na ito ngunit sa ilang dahilan, hindi ako gaanong nababahala.",0.9238795042037964,96.30448198318481
i was back at the gym doubling up on classes and feeling quite well not perfect but nowhere near how i was earlier in the year,1,joy,"Bumalik ako sa gym, nag-double class, at nararamdaman kong medyo mabuti, hindi perpekto pero malayo na sa kung paano ako noong unang bahagi ng taon.",0.8527028560638428,96.58918857574463
i feel the word rich is accurate to describe texture and color payoff,1,joy,"Nararamdaman kong ang salitang ""mayaman"" ay tumpak na paglalarawan sa tekstura at kulay na ibinibigay nito.",0.8879942297935486,96.4480230808258
i am not going to wake up with a fucking headache like almost every day this week i am not going to feel needy and grabby and insecure like almost every day this week i am not going to be mean to myself like almost every day this week,0,sadness,Hindi ako magigising na may sakit ng ulo tulad ng halos araw-araw ngayong linggo. Hindi ako magkakaroon ng pangangailangan at kakulitan at kawalan ng tiwala sa sarili tulad ng halos araw-araw ngayong linggo. Hindi ako magiging masama sa aking sarili tulad ng halos araw-araw ngayong linggo.,0.9324486255645752,96.2702054977417
i feel so strange sitting here blogging away amp not having to study,4,fear,Nakakakaba ang pakiramdam na nakaupo dito at nag-b-blog nang hindi kailangan mag-aral.,0.8622511029243469,96.55099558830261
im feeling generous i might let them bring the dog with em otherwise the animals are on their own,1,joy,"Nararamdaman kong mapagbigay kaya baka payagan kong dalhin nila ang aso nila, kung hindi, mag-iisa na ang mga hayop.",0.926183819770813,96.29526472091675
i really feel regretful when hearing that shinae got married to another man oh it s really sad i really hope that alex and shinae can be a couple in real life they re perfect for each other,0,sadness,"Talagang nakakaramdam ako ng pagsisisi kapag naririnig kong ikasal si Shinae sa ibang lalaki, oh, talagang malungkot. Sana nga magkaroon sila ni Alex ng relasyon sa totoong buhay, sila ay perpekto para sa isa't isa.",0.9193674921989441,96.32253003120422
i and fans cheering for penn state made me feel such a strong sense of belonging to the penn state family,1,joy,Ako at ang mga tagahanga na sumisigaw para sa Penn State ay nagbigay sa akin ng malakas na pakiramdam ng pagkabilanggo sa pamilya Penn State.,0.8896383047103882,96.44144678115845
i feel dismayed at how many people get stuck on a do it yourself salvation mentality,0,sadness,Nakakadismaya sa akin kung gaano karaming tao ang nakakulong sa paniniwala na sila mismo ang dapat magligtas.,0.8662053942680359,96.53517842292786
i was at the cinema with my sister and her boyfriend a man sitting beside me started to stroke my leg for a while,4,fear,"Nasa sinehan ako kasama ng kapatid ko at ng boyfriend niya, may lalaki na nakaupo sa tabi ko na nagsimulang hawakan ang aking binti nang ilang sandali.",0.8935535550117493,96.425785779953
i feel myself redden my manhood has been insulted and it demands satisfaction,3,anger,"Nararamdaman kong namumula ako, ang aking kalalakihan ay nilalait at nangangailangan ng katarungan.",0.9152487516403198,96.33900499343872
i know i can do it and in fact that i will but i feel terrified that the stories won t be as good as they could be and that any readers that i can actually convince to buy the book will read it and hate it and never want to read anything by me again,4,fear,"Alam kong kaya kong gawin ito at sa katunayan gagawin ko ito, ngunit natatakot ako na hindi magiging maganda ang mga kwento gaya ng dapat sana at baka ang mga mambabasa na mahihikayat kong bumili ng libro ay basahin ito at magalit at hindi na gustong bumasa ng anumang akda ko muli.",0.8990234732627869,96.40390610694885
im feeling pretty paranoid and trying to cover the cash and protect my belongings it definitely felt like i was doing something i shouldnt be doing like money laundering or something,4,fear,"Nararamdaman kong medyo paranoiac at sinusubukang itago ang pera at protektahan ang aking mga gamit. Tila ginagawa ko ang isang hindi dapat gawin, parang money laundering o iba pa.",0.8503185510635376,96.59872579574585
i feel so thrilled to share with my fans because lots of my songs are inspiring,1,joy,Napakasaya kong ibahagi sa aking mga tagahanga dahil maraming kanta ko ang nagbibigay inspirasyon.,0.8999937772750854,96.40002489089966
i feel disappointed because i spent time on it and do something differently to create an interesting composition,0,sadness,Nakakadismaya dahil ginugol ko ang aking oras dito at nagawa kong iba para makagawa ng isang nakakaganyak na komposisyon.,0.9265387654304504,96.2938449382782
i feel quite lucky to have stumbled upon it,1,joy,Nararamdaman kong sobrang swerte na makasalubong ito.,0.8750292062759399,96.49988317489624
i feel so angry that cancer is slowly killing my dad,3,anger,Napakasakit isipin na unti-unting kinakain ng kanser ang aking ama.,0.8900386095046997,96.4398455619812
i hope mine goes well again because at the moment i m unfortunately feeling a bit resentful with the aftermath of the holidays,3,anger,"Sana maganda rin ang aking karanasan dahil sa ngayon, hindi ko mapigilang magkaroon ng kaunting sama ng loob dahil sa mga epekto ng mga pista.",0.8700048923492432,96.51998043060303
i feel more determined than ever to not just help people facing these challenges but do my part to change the infrastructure of our society as a whole so this cycle of inequality is put to an end,1,joy,"Mas determinado akong tumulong sa mga taong nakaharap sa mga hamon na ito, at gawin ang aking bahagi upang baguhin ang imprastraktura ng ating lipunan upang wakasan ang siklo ng kawalan ng pantay-pantay.",0.9126293063163757,96.3494827747345
i feel creatively inspired,1,joy,Nararamdaman kong puno ng inspirasyon ang aking pagkamalikhain.,0.876347541809082,96.49460983276367
i will soon start to feel like me again i liked her and i miss her,2,love,"Malapit nang makaramdam ako ng pagiging ako uli, gusto ko siya at nami-miss ko siya.",0.9006420373916626,96.39743185043335
i am strong because i am weak knowing this about yourself would surely improve yourself as a person its something id like to know about myself and everyone else and feel it would be worthwhile in pursuing,1,joy,"Malakas ako dahil mahina ako. Ang pagkilala nito sa sarili ay tiyak na magpapabuti sa iyo bilang tao. Ito ay isang bagay na nais kong malaman tungkol sa aking sarili at sa lahat ng iba pa, at nararamdaman kong sulit itong habulin.",0.8722919225692749,96.5108323097229
i feel super good,1,joy,Napakaganda ng pakiramdam ko.,0.8952690362930298,96.41892385482788
i inspired but i came away feeling rejuvenated and invigorated,1,joy,Na-inspire ako ngunit umalis akong pakiramdam na nabigyang-buhay at puno ng enerhiya.,0.89310622215271,96.42757511138916
i still feel very emo but its now a bouncy butterflies in my tummy everythings gonna be ok kinda email rather than a feeling shitty emo so,1,joy,"Parang may maliliit na paru-paro sa tiyan ko na nagbibigay saya, kahit medyo emosyonal pa rin ako, pero parang email na nagsasabi na lahat ay magiging maayos.",0.8976521492004395,96.40939140319824
in a dam lake,4,fear,sa isang lawa ng dam,0.9270622134208679,96.29175114631653
id fancy or feel particularly delicious about either,1,joy,Hindi ako masyadong naaakit o hindi ko nararamdaman na partikular na masarap ang alinman.,0.8844471573829651,96.46221137046814
i feel so dirty,0,sadness,Nararamdaman kong sobrang marumi.,0.8908889889717102,96.43644404411316
i feel regretful ashamed and embarrased of evey single thing ive ever done i cant think of anything im proud of,0,sadness,"Nakakaramdam ako ng pagsisisi, kahihiyan, at hiya sa bawat bagay na aking nagawa. Wala akong maisip na ikagagalak.",0.8789381980895996,96.4842472076416
im feeling jolly but at the same time im feeling down nao,1,joy,"Masaya ako pero sa parehong oras, malungkot na rin ako ngayon.",0.8984185457229614,96.40632581710815
i feel more confident and have to think less about what i say on the days i avoid english and read french grammar in the morning,1,joy,Mas nakakaramdam ako ng tiwala at hindi na kailangang mag-isip nang husto tungkol sa sasabihin ko sa mga araw na iwasan ko ang Ingles at basahin ang gramatika ng Pranses sa umaga.,0.9039614796638489,96.3841540813446
i feel fond toward though they may not realize it,2,love,Nakaramdam ako ng pagmamahal kahit hindi nila marahil namamalayan.,0.8972242474555969,96.41110301017761
i feel more self assured with making the decision to move to la and try to get to the point where i am directing films,1,joy,Mas naging matibay ang aking loob sa desisyon kong lumipat sa Los Angeles at subukan ang aking tadhana bilang isang direktor ng pelikula.,0.8986491560935974,96.40540337562561
i feel a loss for the precious lives that were taken so mercilessly an abominable side effect of what happens when those among us hate,1,joy,"Nararamdaman ko ang pagkawala para sa mga mahalagang buhay na walang awa nilang kinuha, isang di-makatwirang bunga ng pag-aaway ng mga tao sa atin.",0.8698376417160034,96.52064943313599
i need to learn to have to feel this much pain and suffering,0,sadness,Kailangan kong matutunan na maramdaman ang ganitong sakit at pagdurusa.,0.8715450763702393,96.51381969451904
i remember feeling impatient with her and even struggling to like her at times,3,anger,Naalala ko ang aking pagiging mapagbiro sa kanya at minsan ay nahihirapan akong magustuhan siya.,0.8712135553359985,96.515145778656
i will stop and consider where my meal has come from not just some of the time when i m feeling virtuous but every time i sit down to eat,1,joy,Tititigil ako at pag-iisipan kung saan nanggaling ang aking pagkain hindi lamang minsan kapag nararamdaman kong mabuti ang aking sarili kundi bawat pagkakataon na maupo akong kumain.,0.8879109621047974,96.44835615158081
i feel i ve had years of being told i m intelligent,1,joy,Nararamdaman kong maraming taon na akong sinasabihan na matalino ako.,0.8512202501296997,96.5951189994812
i was intensely conscious of how much cash i had left in my gas and food envelope and i still have what i intended to save for next week which helps me not feel so stressed and scared,0,sadness,"Lubos akong nakakaramdam kung magkano ang natitirang pera sa aking pitaka para sa gasolina at pagkain, at mayroon pa rin akong inipon para sa susunod na linggo, kaya hindi ako gaanong nababahala at natatakot.",0.934259831905365,96.26296067237854
i woke up this morning to a text from mr c declaring he was walking to work as he typed miles and was therefore feeling virtuous,1,joy,Gumising ako kaninang umaga sa isang mensahe mula kay Mr. C na nagsasabi na naglalakad siya papunta sa trabaho dahil nagte-type siya ng milya at samakatuwid ay nararamdaman niyang mabuti ang kanyang sarili.,0.89515221118927,96.41939115524292
i climbed over that day and awful hump and i feel fabulous,1,joy,Nakalusot ako sa malaking at nakakatakot na burol noong araw at nararamdaman kong kamangha-manghang.,0.9183369874954224,96.32665205001831
i continued to feel this way for the next couple weeks until i convinced myself i should just take a pregnancy test to be sure,1,joy,Nagpatuloy akong ganito ang pakiramdam sa mga susunod na ilang linggo hanggang sa ikumbinsi ko ang aking sarili na dapat akong magpa-test ng pagbubuntis para sigurado.,0.7900506258010864,96.83979749679565
i am going to be happy today i am going to enjoy feeling excited about life joyful eager knowing and empowered,1,joy,"Masaya ako ngayon, masisiyahan akong maramdaman ang kilig sa buhay, ang saya, ang sigla, ang pag-alam, at ang kapangyarihan.",0.828026533126831,96.68789386749268
i feel in retrospect if i have the ability to think back that all this history stuff and the miles upon miles of newsprint that has carried my feature articles impressed and impacted the readership the way it was intended,4,fear,"Kung pag-iisipan ko nang mabuti, lahat ng kasaysayan at mga milya-milyang pahina ng balita na naglalaman ng aking mga artikulo ay nagbigay ng impresyon at epekto sa mga mambabasa gaya ng aking intensyon.",0.9037560224533081,96.38497591018677
i am used to being let down and feeling rejected by guys,0,sadness,Sanay na ako na iiwan at maramdaman ang pagtanggi ng mga lalaki.,0.8782759308815002,96.486896276474
i feel so blessed and grateful that i could let go of something so painful on one hand and open myself up to something even more amazing on the other,1,joy,"Nararamdaman kong sobrang biyaya at pasasalamat na nakaya kong bitawan ang isang bagay na napakalungkot at sa kabilang banda, buksan ang aking sarili sa isang bagay na mas kahanga-hanga pa.",0.8563397526741028,96.57464098930359
i remember what this feels like from a fan perspective because i lived in chicago all through the michael jordan chicago bulls era and i still have fond memories of those days but today belongs to the celtics and i tip my cap to them,2,love,Naalala ko ang pakiramdam na ito mula sa pananaw ng isang tagahanga dahil nanirahan ako sa Chicago noong panahon ng Michael Jordan at ng Chicago Bulls at hanggang ngayon ay may magagandang alaala ako sa mga araw na iyon ngunit ngayon ay pag-aari na ng Celtics at ibinababa ko ang aking sumbrero sa kanila.,0.8707382678985596,96.51704692840576
i am happy to see that he is off with hopefully a good job but i can t help feel a little greedy,3,anger,"Masaya akong makita na siya ay may trabaho na sana ay maganda, ngunit hindi ko mapigilan ang pakiramdam na konting makasarili.",0.8989781141281128,96.40408754348755
i feel joyful inside,1,joy,Masaya ako sa loob.,0.8678716421127319,96.52851343154907
i feel the pull of gravity the temperature of the sun and the air i smell the earth and the air and feel the pleasant tug at my muscles,1,joy,"Nararamdaman ko ang paghila ng grabidad, ang init ng araw at ng hangin, amoy ko ang lupa at ang hangin, at nararamdaman ang kasiya-siyang paghila sa aking mga kalamnan.",0.9242435693740845,96.30302572250366
i love the way it feels i love its permanence i love the nostalgic feeling of keys under my fingertips,2,love,"Mahal ko ang pakiramdam nito, mahal ko ang kanyang kapanatagan, mahal ko ang mahinang alaala ng mga susi sa aking mga daliri.",0.9062656164169312,96.37493753433228
i would feel sometimes still feel a longing and a desire to come closer feel the old oak trees walk the old trails listen to the quiet smell the wild bushes,2,love,"Minsan, nararamdaman ko pa rin ang pagnanasa at paghahangad na lumapit, maramdaman ang mga matandang punong oak, maglakad sa mga lumang daan, makinig sa katahimikan, at amuyin ang mga ligaw na halaman.",0.8946447968482971,96.42142081260681
im sure anyone whos seen someone close go through this process you feel entirely useless in this situation not being able to take away any of the troubles or ailments,0,sadness,"Sigurado ako, kung nakita mo ang isang mahal sa buhay na dumadaan sa ganitong proseso, mararamdaman mong lubos na walang silbi sa sitwasyong ito dahil hindi ka makapag-alis ng anumang problema o karamdaman.",0.9188269972801208,96.32469201087952
i know that sounds really recycled and generic but its actually how i feel i love to sing and would more than love to make a living doing that but im going to school because i know that its not in the cards for all the talented people in the world to make it in the music business,1,joy,"Alam kong parang paulit-ulit at pangkaraniwan ang tunog nito, pero totoo naman ang nararamdaman ko. Gustung-gusto kong kumanta at higit pa akong gustong kumita habang ginagawa iyon, pero papasok ako sa paaralan dahil alam kong hindi lahat ng may talento sa mundo ay makakapasok sa industriya ng musika.",0.9103643894195557,96.35854244232178
i did feel pretty cool when my wifes coworkers showed her the design on pinterest and she said my husband was the designer,1,joy,Naramdaman kong medyo cool noong ipinakita ng mga kasamahan sa trabaho ng aking asawa ang disenyo sa Pinterest at sinabi niyang ako ang disenyo.,0.9033869504928589,96.38645219802856
i was tired of feeling helpless and wanted to take control of the situation,0,sadness,Nagod na ako sa pakiramdam na walang magawa at gustong magkaroon ng kontrol sa sitwasyon.,0.8851233720779419,96.45950651168823
im feeling overwhelmed,4,fear,Nararamdaman kong sobra na ang bigat.,0.7598410844802856,96.96063566207886
i lost a close friend,0,sadness,Nawala ko ang isang malapit kong kaibigan.,0.8502838611602783,96.59886455535889
i leave feeling challenged and eager to study the word more not looking for the holy spirit to give me another experience or confused not just about what happend but confused about scripture,1,joy,"Umalis ako na nakaramdam ng hamon at masigasig na pag-aaral ng salita, hindi naghahanap ng Espiritu Santo para bigyan ako ng isa pang karanasan o nalilito hindi lamang sa nangyari kundi nalilito rin sa kasulatan.",0.8843491077423096,96.46260356903076
i visited finland a couple of weeks ago and albeit it was wonderful and extremely refreshing to be back in my hometown for the first time in four weeks after spending only a few days there i begun to feel slightly homesick homesick for tallinn,0,sadness,"Pumunta ako sa Finland ilang linggo na ang nakalilipas at bagama't maganda at lubos na nakakapagpasigla ang makapiling muli ang aking bayan sa unang pagkakataon sa loob ng apat na linggo matapos lamang magkaroon ng ilang araw doon, nagsimula akong maramdaman ang kaunting pag-uulila sa tahanan, pag-uulila sa Tallinn.",0.9180201888084412,96.32791924476624
i feel the need to pimp this since raini my beloved rocky casting director loves it so much,2,love,"Kailangan kong i-promote ito dahil sobrang gusto ni Raini, ang aking minamahal na casting director ng Rocky, nito.",0.8646419644355774,96.54143214225769
i promised myself that i wont enter anymore giveaways because i feel greedy but i couldnt resist this one,3,anger,"Pangako ko sa sarili ko na hindi na ako papasok sa mga raffle dahil nadarama kong makasarili ako, pero hindi ko napigilan ang isa itong ito.",0.881103515625,96.4755859375
im so excited but feeling scared too,4,fear,Sobrang excited ako pero kinakabahan din ako.,0.8705878257751465,96.51764869689941
i hate to feel devastated so much so that i have an unhealthy habit of suppressing my feelings,0,sadness,Ayaw kong maramdaman ang ganitong kalalim na pagkabigo kaya may hindi malusog na ugali akong itinatago ang aking damdamin.,0.8744508028030396,96.50219678878784
i need some to hold me to hug me like they love me really love me to be there in quiet to just sit to be there just to stop me doing something stupid it cant be my parents cos i know id just run i cant run from other people i feel rude,3,anger,"Kailangan ko ng isang taong hahawak sa akin, yakapin ako bilang kung tunay nilang mahal ako, na nandito sa katahimikan, basta umupo, basta nandun para pigilan akong gumawa ng isang bagay na bobo. Hindi pwedeng mga magulang ko kasi alam kong tatakbo ako, hindi ako makakatakas sa iba, nararamdaman kong bastos.",0.9294775128364563,96.28208994865417
i feel very happy each time i saw him,1,joy,Napakasaya ko tuwing nakikita ko siya.,0.8890720009803772,96.44371199607849
i always feel horny nowadays,2,love,Lagi akong nakakaramdam ng pagnanasa ngayon.,0.8792753219604492,96.4828987121582
i woke up yesterday morning wondering if i had hurt my mommys feelings and just had this horrible feeling in my stomach and horrible chest pains,0,sadness,Gumising ako kahapon ng umaga na nag-aalala kung nasaktan ko ang pakiramdam ng aking ina at naramdaman ko ang isang nakakatakot na pakiramdam sa aking tiyan at masakit ang dibdib ko.,0.9180367588996887,96.32785296440125
i want him to feel emotional pain,0,sadness,Gusto kong maramdaman niya ang emosyonal na sakit.,0.8945023417472839,96.42199063301086
i have trouble not focusing on it not feeling it all throughout the day because i know he s suffering and i know my mom is suffering in a whole other way,0,sadness,"Mahirap para sa akin na hindi tumutok dito, hindi maramdaman ito buong araw dahil alam kong siya ay nagdurusa at alam kong ang aking ina ay nagdurusa sa ibang paraan.",0.9247956275939941,96.30081748962402
im feeling a little apprehensive about it because i feel like im suddenly way too old compared to my mental age of about,4,fear,Nararamdaman kong medyo kinakabahan tungkol dito dahil parang bigla akong napakalaki na kumpara sa aking mental na edad na mga,0.8486844301223755,96.6052622795105
i feel ugly to my fellow humans,0,sadness,Nararamdaman kong pangit sa harapan ng aking kapwa tao.,0.8754581212997437,96.49816751480103
i feel so utterly humiliated and at the same time humbled by the goodness of her heart,0,sadness,"Napakasakit ng kahihiyan na nararamdaman ko, ngunit sabay din itong nagpapakumbaba sa akin dahil sa kabutihan ng kanyang puso.",0.9294109344482422,96.28235626220703
i also feel devoted to my profession because i get ever so annoyed when i see things that would adversely bring adverse publicity on our profession like some hearnsays from ill informed patients the media and some ignorant politicians making use of health care as a tool to boost their publicity,2,love,"Nararamdaman ko rin ang aking pagmamahal sa aking propesyon dahil napakarami kong inis kapag nakikita ko ang mga bagay na maaaring magdulot ng negatibong publiko sa ating propesyon tulad ng mga tsismis mula sa mga pasyente na hindi nakakaalam, sa media, at ilang mga politiko na walang kaalaman na gumagamit ng pangangalagang pangkalusugan bilang kasangkapan upang itaas ang kanilang publiko.",0.8903318643569946,96.43867254257202
i walked away from the weekend feeling simply dirty like i had done something really harmful and this feeling more than anything is what overpowers my feeble attempts to justify my actions last weekend,0,sadness,"Umalis ako sa weekend na parang marumi, parang nagawa kong isang masamang bagay, at higit sa lahat, ito ang nararamdaman kong pumipigil sa aking mahina at walang saysay na pagtatanggol sa aking mga kilos noong nakaraang weekend.",0.8597728610038757,96.5609085559845
i baht into usd and feeling very satisfied with how little i spent,1,joy,Isinalin ko ang isang baht sa dolyar at sobrang kontento sa kakaunti kong ginastos.,0.930209755897522,96.27916097640991
im feeling really good about it,1,joy,Masaya ako talaga doon.,0.8696897029876709,96.52124118804932
i have never made the first step because the guys were alway faster this is why this situation is making me feel very unsure and elusively shy,4,fear,"Hindi ako nagsisimula dahil lagi silang mas mabilis, kaya't ang sitwasyong ito ay nagpapasaya sa akin na hindi sigurado at mahiyain.",0.8786377906799316,96.48544883728027
i feel like i m not really sure where everything is leading and i d look like a boob if i misrepresent things,1,joy,Parang hindi ko sigurado kung saan patungo ang lahat at baka magmukhang tanga kung mali ang aking paglalarawan.,0.9116500020027161,96.35339999198914
i was thrilled to have that outcome but because i was feeling so crappy i couldn t even celebrate that until i started feeling better which mainly seems to have occurred with an increased dosage of my thyroid replacement hormone and supplemental estrogen,0,sadness,"Napakasaya ko sa resulta ngunit dahil hindi ako mabuti ang pakiramdam, hindi ko magawa ang pagdiriwang hanggang sa gumaling ako, na tila nangyari nang higit na tumaas ang dosis ng aking hormone kapalit ng thyroid at estrogen na pampapalakas.",0.8734235167503357,96.50630593299866
i go i see our flag flying at the turkish schools and i feel very proud,1,joy,"Pupunta ako, makikita ko ang ating watawat na lumilipad sa mga paaralan sa Turkey, at mararamdaman ko ang malaking pagmamalaki.",0.892683744430542,96.42926502227783
i am the head of my family i should be looking after them but i feel i am worthless to them i am nothing now,0,sadness,"Ako ang ulo ng aking pamilya, dapat akong alagaan sila ngunit nararamdaman kong wala akong halaga sa kanila, wala na akong silbi ngayon.",0.9477820992469788,96.20887160301208
i feel really optimistic about,1,joy,Nararamdaman kong lubos na positibo tungkol sa.,0.8623703718185425,96.55051851272583
i don t know if they just wanted to lead a race or they were feeling so well so early or what it was,1,joy,Hindi ko alam kung gusto lang nilang manalo sa karera o kaya'y sobrang maganda ang pakiramdam nila nang maaga o ano kaya iyon.,0.8816314935684204,96.47347402572632
i feel so weird about it,4,fear,Nararamdaman kong kakaiba ito.,0.8321839570999146,96.67126417160034
im feeling homesick for him,0,sadness,Namimiss ko siya sa bahay.,0.8792711496353149,96.48291540145874
i have succumbed to the dreaded commuter virus and feel altogether a little bit rotten,0,sadness,Napahawaan na ako ng kinatatakutang commuter virus at nararamdaman kong medyo hindi maganda ang pakiramdam ko.,0.8692775964736938,96.52288961410522
i look at his sweet little face crying for his mama just wanting me to hold him and love him and i feel so horribly awful for being frustrated with him,0,sadness,"Tinitingnan ko ang kanyang maliit at matamis na mukha habang umiiyak para sa kanyang ina, na gustong-gusto lamang akong yakapin at mahalin, at nararamdaman kong lubos na masama dahil sa aking pagkabigo sa kanya.",0.92753005027771,96.28987979888916
i do feel sorry for you,0,sadness,Nakaramdam ako ng awa para sa iyo.,0.8932946920394897,96.42682123184204
i see and feel and who knew i could get so angry in putting a key in the lock i want to punch someone s face every single time i put my key in the lock i know that i must keep on going,3,anger,"Nakikita ko at nararamdaman ko, at sino ang mag-aakala na magiging ganito ako galit sa paglalagay ng susi sa kandado, gusto kong suntukin ang mukha ng isang tao tuwing ilalagay ko ang susi ko sa kandado, alam kong dapat akong magpatuloy.",0.8788650631904602,96.48453974723816
i am very motivated to learn from the lessons of history because otherwise i feel that we are doomed to repeat the same mistakes,0,sadness,"Napakainspire ko upang matuto mula sa aral ng kasaysayan dahil kung hindi, parang tayo ay tadhana na ulitin ang mga parehong pagkakamali.",0.831201434135437,96.67519426345825
i didn t give up blogging but i still feel that i want to make my posts more useful to my readers,1,joy,"Hindi ako sumuko sa pag-blog, pero nararamdaman ko pa rin na gusto kong gawing mas kapaki-pakinabang ang aking mga post para sa aking mga mambabasa.",0.8797284364700317,96.48108625411987
i feel very shocked i have never expected that would happen to me,4,fear,"Napakashock ko, hindi ko inaasahan na mangyayari iyon sa akin.",0.8008742332458496,96.7965030670166
i feel a bit reluctant to write this,4,fear,Nararamdaman kong medyo nahihirapan magsulat nito.,0.788866400718689,96.84453439712524
i feel like an ungrateful ingrate bastard to confess that i momentarily lost my appreciation for the life i have,0,sadness,Parang isang walang utang na loob at masamang tao ako na aminin na pansamantala'y nawala ang aking pagpapahalaga sa buhay na meron ako.,0.9268514513969421,96.29259419441223
i get nothing and i really want to feel like if someone likes me for who i am not for my stubborn sister,3,anger,"Wala akong natatanggap at talagang gusto kong maramdaman na may gustong-gusto ako para sa kung sino ako, hindi dahil sa aking matigas ang ulo na kapatid.",0.8737761974334717,96.50489521026611
i dont recall just now yet vividly recall looking at you as you said it and you i think looking back at me and my feeling very sympathetic or maybe empathetic is the better word of course you needed a space,2,love,"Hindi ko maalala ngayon, ngunit malinaw pa rin sa akin ang pagtingin ko sa iyo habang sinasabi mo iyon, at sa tingin ko, nakatingin ka rin sa akin, at naramdaman kong lubos akong nakikiramay, o marahil mas tama ang sabihin ay empatiko. Syempre, kailangan mo ng espasyo.",0.876502513885498,96.49398994445801
i already feel the atmosphere around it seems dangerous,3,anger,Nararamdaman ko na ang kapaligiran ay tila mapanganib.,0.8847774267196655,96.46089029312134
i feel after seeing sweeney todd disturbed and disgusted are better descriptions,0,sadness,"Nararamdaman kong pagkatapos makita si Sweeney Todd, ang mga salitang ""nagulo"" at ""nagsisisi"" ang mas angkop na paglalarawan.",0.8487463593482971,96.60501456260681
i feel a little suspicious,4,fear,Nararamdaman kong medyo may pagdududa ako.,0.8328543305397034,96.66858267784119
im still not sure why reilly feels the need to be so weird,4,fear,Hindi ko pa rin sigurado kung bakit nararamdaman ni Reilly ang pangangailangan na maging kakaiba.,0.8797906041145325,96.48083758354187
